IMDB_ID,Genre
424287,Romance
986264,Drama
58275,Adventure
58275,Comedy
58275,Musical
58275,Romance
58275,Western
372873,Action
372873,Adventure
372873,Drama
372873,Fantasy
462392,Comedy
462392,Drama
1032856,Comedy
1032856,Drama
492463,Drama
1038988,Drama
1038988,Horror
1038988,Thriller
259822,Crime
259822,Drama
259822,Thriller
65398,Mystery
65398,Thriller
423382,Comedy
423382,Drama
423382,Romance
460780,Action
460780,Adventure
460780,Fantasy
780516,Crime
780516,Drama
356453,Drama
456041,Drama
1060277,Action
1060277,Mystery
1060277,Sci-Fi
1060277,Thriller
951216,Comedy
951216,Crime
951216,Thriller
345461,Action
345461,Thriller
399095,Crime
399095,Drama
399095,Thriller
896798,Crime
896798,Thriller
63483,Drama
63483,Romance
422401,Comedy
422401,Horror
887719,Comedy
887719,Romance
76910,Drama
76910,Musical
857295,Horror
857295,Thriller
480001,Drama
848542,Comedy
848542,Drama
848542,Romance
760311,Drama
25948,Western
31851,Horror
31851,Mystery
31851,Sci-Fi
31851,Thriller
65542,Comedy
65542,Western
19074,Drama
15016,Western
11358,Western
17463,Western
99753,Action
99753,Adventure
99753,Drama
99753,War
385586,Adventure
385586,Animation
385586,Drama
385586,Horror
808506,Animation
808506,Comedy
808506,Drama
808506,Romance
808506,Sci-Fi
837803,Comedy
837803,Drama
837803,Romance
70913,Comedy
479968,Horror
479968,Mystery
479968,Thriller
486578,Comedy
486578,Crime
880578,Crime
880578,Thriller
462499,Action
462499,Drama
462499,Thriller
462499,War
770810,Drama
1073498,Comedy
406759,Drama
406759,Horror
406759,Thriller
489282,Comedy
785007,Comedy
785007,Fantasy
785007,Romance
440846,Action
440846,Animation
440846,Comedy
73152,Drama
780607,Horror
780607,Sci-Fi
780607,Thriller
411477,Action
411477,Adventure
411477,Fantasy
411477,Sci-Fi
50456,Comedy
480251,Comedy
780536,Comedy
780536,Crime
780536,Drama
780536,Thriller
63599,Drama
58203,Action
58203,Adventure
58203,Comedy
58203,Romance
106579,Crime
106579,Drama
86650,Drama
86650,Romance
35440,Drama
35440,Fantasy
35440,War
814666,Drama
70904,Crime
70904,Sci-Fi
322298,Drama
322298,Thriller
318590,Drama
870112,Documentary
870112,Sci-Fi
825236,Comedy
816616,Drama
970184,Documentary
901507,Action
901507,Crime
901507,Drama
800099,Documentary
780492,Drama
25004,Action
25004,Adventure
25004,Drama
25004,Romance
25004,Thriller
484877,Comedy
484877,Romance
28141,Drama
99817,Action
99817,Horror
99817,Sci-Fi
99817,Thriller
780622,Comedy
780622,Horror
94918,Action
94918,Film-Noir
94918,Sci-Fi
83296,Horror
497876,Drama
468820,Drama
468820,Horror
494652,Comedy
770752,Action
770752,Adventure
770752,Comedy
770752,Romance
33677,Drama
780486,Comedy
892375,Documentary
892375,IMAX
460766,Documentary
945356,Comedy
945356,Drama
34891,Drama
34891,War
436607,Comedy
436607,Drama
61042,Drama
78259,Drama
78259,Horror
489099,Action
489099,Adventure
489099,Drama
489099,Sci-Fi
489099,Thriller
807054,Drama
937347,Action
937347,Fantasy
937347,Thriller
832266,Comedy
832266,Drama
832266,Romance
48198,Drama
18909,Drama
485851,Crime
485851,Drama
485851,Romance
485851,Thriller
18972,Drama
872224,Crime
872224,Documentary
395421,Documentary
443274,Action
443274,Drama
443274,Thriller
416236,Adventure
416236,Children
416236,Drama
416236,Fantasy
416236,IMAX
1023481,Drama
1023481,Musical
1023481,Romance
449994,Drama
449994,Musical
449994,Romance
449994,War
20702,Comedy
20702,Crime
20702,Drama
282599,Fantasy
282599,Romance
282599,Sci-Fi
21508,Comedy
21508,Crime
21508,Drama
826547,Comedy
1001562,Comedy
467200,Drama
467200,Romance
839980,Comedy
425413,Comedy
425413,Romance
424430,Drama
424430,Romance
22353,Action
22353,Drama
22353,War
1097256,Documentary
854678,Documentary
839938,Crime
839938,Drama
427582,Drama
76913,Comedy
772168,Drama
457090,Action
457090,Adventure
457090,Thriller
457090,War
239441,Adventure
239441,Drama
239441,Romance
34936,Drama
34936,Mystery
40317,Comedy
40317,Musical
40317,Romance
463027,Drama
463027,Thriller
997047,Comedy
443649,Adventure
443649,Romance
443649,Thriller
200465,Action
200465,Crime
200465,Thriller
483607,Action
483607,Drama
483607,Sci-Fi
483607,Thriller
451079,Adventure
451079,Animation
451079,Children
451079,Comedy
808279,Drama
808279,Thriller
813547,Crime
813547,Drama
813547,War
416044,Drama
416044,War
912599,Documentary
811138,Comedy
475998,Adventure
475998,Animation
475998,Children
475998,Comedy
848557,Horror
848557,Sci-Fi
466816,Drama
466816,Romance
472160,Comedy
472160,Fantasy
472160,Romance
870090,Drama
905979,Animation
905979,Documentary
462023,Drama
40974,Mystery
40974,Thriller
1166827,Documentary
1166827,War
386820,Animation
386820,Comedy
386820,Drama
386820,Musical
807721,Drama
902272,Action
902272,Adventure
902272,Animation
902272,Fantasy
902272,Sci-Fi
398237,Animation
398237,Comedy
496319,Drama
455805,Comedy
455805,Drama
455805,Romance
56049,Drama
1094594,Documentary
486674,Comedy
486674,Drama
420740,Drama
420740,Thriller
95903,Comedy
95903,Drama
64253,Drama
918557,Drama
107953,Horror
107953,Romance
107953,Sci-Fi
970468,Comedy
970468,Romance
453548,Drama
804505,Crime
804505,Drama
804505,Romance
34241,Comedy
34241,Musical
34241,Romance
89537,Drama
389235,Drama
419766,Drama
988108,Drama
468569,Action
468569,Crime
468569,Drama
468569,IMAX
23955,Comedy
23955,Drama
60647,Crime
60647,Mystery
89904,Adventure
89904,Comedy
89904,Drama
914382,Drama
86102,Children
86102,Drama
468442,Documentary
443450,Action
814130,Comedy
1023111,Action
1032854,Documentary
1002540,Documentary
18192,Drama
18192,War
940709,Children
940709,Comedy
940709,Sci-Fi
817538,Comedy
254252,Action
254252,Thriller
796307,Drama
381668,Drama
381668,Fantasy
381668,Romance
499570,Comedy
499570,Drama
499570,Fantasy
499570,Mystery
499570,Sci-Fi
499570,Thriller
73373,Action
73373,Sci-Fi
22074,Comedy
22074,Musical
22074,Romance
395119,Action
395119,Adventure
395119,Romance
395119,War
85764,Comedy
419160,Horror
419160,Thriller
72446,Drama
481797,Drama
481797,Romance
481797,Sci-Fi
478087,Crime
478087,Drama
478087,Romance
478087,Thriller
858479,Comedy
858479,Drama
858479,Romance
462477,Drama
412808,Drama
85213,Musical
473074,Drama
473074,Romance
827521,Action
827521,Crime
827521,Thriller
379865,Comedy
379865,Drama
379865,Romance
881200,Action
881200,Drama
881200,War
82313,Drama
91757,Adventure
91757,Comedy
388556,Comedy
63278,Drama
63278,Romance
489281,Drama
489281,War
893382,Documentary
893382,Musical
893382,IMAX
416675,Drama
995061,Documentary
56919,Drama
454065,Adventure
454065,Fantasy
454065,Film-Noir
454065,Mystery
454065,Sci-Fi
83728,Crime
478999,Drama
464955,Drama
758053,Drama
758053,Musical
758053,Romance
903627,Drama
903627,Thriller
827713,Comedy
827713,Crime
827713,Drama
1068658,Drama
1068658,Romance
482901,Drama
856288,Horror
856288,Thriller
410377,Adventure
410377,Comedy
410377,Fantasy
963794,Horror
963794,Thriller
1097239,Documentary
1097239,Musical
912590,Documentary
800039,Comedy
800039,Romance
497972,Comedy
497972,Drama
426592,Action
426592,Comedy
426592,Sci-Fi
421073,Crime
421073,Drama
421073,Thriller
857191,Drama
857191,Romance
481536,Adventure
481536,Comedy
875113,Comedy
855895,Drama
811080,Action
811080,Children
811080,Sci-Fi
811080,IMAX
857376,Action
857376,Horror
1007950,Comedy
348853,Drama
488988,Crime
488988,Drama
70794,Comedy
70794,Romance
865556,Action
865556,Adventure
865556,Comedy
865556,Fantasy
963208,Documentary
815178,Drama
815178,Thriller
466771,Comedy
69134,Comedy
69134,Thriller
437954,Adventure
437954,Comedy
437954,Romance
1045670,Comedy
1045670,Drama
815241,Comedy
815241,Documentary
892899,Action
892899,Horror
845955,Horror
892425,Documentary
470732,Comedy
470732,Drama
845046,Children
845046,Comedy
845046,Drama
1111833,Comedy
1111833,Documentary
32258,Crime
32258,Drama
32258,Horror
32258,Sci-Fi
27800,Horror
27800,Sci-Fi
23249,Crime
23249,Horror
23249,Mystery
73240,Action
73240,Drama
73240,Thriller
28345,Action
28345,Adventure
32007,Action
32007,Adventure
34266,Action
34266,Adventure
35419,Action
35419,Adventure
45296,Western
419449,Drama
425326,Comedy
425326,Romance
800240,Action
800240,Drama
800240,Thriller
871426,Comedy
494271,Drama
494271,Mystery
494271,Thriller
412637,Comedy
412637,Drama
417871,Drama
1091617,Documentary
477916,Comedy
477916,Drama
926129,Horror
926129,Mystery
926129,Thriller
436889,Drama
436889,Romance
371746,Action
371746,Adventure
371746,Sci-Fi
193763,Action
193763,Crime
193763,Drama
193763,Horror
193763,Thriller
866439,Comedy
866439,Romance
1012804,Action
1012804,Drama
475984,Comedy
475984,Drama
497323,Crime
497323,Thriller
281680,Drama
281680,Romance
936501,Action
936501,Crime
936501,Drama
936501,Thriller
977214,Action
977214,Crime
977214,Drama
977214,Thriller
826711,Drama
460791,Adventure
460791,Drama
460791,Fantasy
942903,Action
942903,Fantasy
942903,Sci-Fi
907680,Comedy
907680,Crime
907680,Drama
454084,Comedy
454084,Romance
790623,Comedy
790623,Drama
802948,Crime
1033643,Comedy
1033643,Romance
1080695,Drama
974959,Comedy
795439,Comedy
795439,Drama
795439,Romance
482463,Drama
482463,Romance
106911,Drama
46031,Drama
46031,Film-Noir
46031,Romance
46031,Thriller
31976,Drama
844462,Documentary
478090,Documentary
499448,Adventure
499448,Children
499448,Fantasy
827517,Drama
42046,Drama
42046,Film-Noir
42046,Thriller
473389,Drama
942384,Drama
942384,Romance
415489,Comedy
415489,Drama
1047007,Documentary
1047007,Musical
884224,Comedy
884224,Crime
884224,Thriller
808486,Drama
808486,Romance
830558,Crime
830558,Drama
830558,Horror
830558,Thriller
1112115,Documentary
367882,Action
367882,Adventure
367882,Comedy
367882,Sci-Fi
762104,Comedy
762104,Crime
762104,Mystery
762104,Thriller
469099,Comedy
469099,Drama
52106,Drama
52106,Romance
52106,Thriller
52106,War
893509,Comedy
893509,Crime
387682,Documentary
940620,Documentary
52724,Western
435706,Comedy
479916,Documentary
23303,Comedy
23303,Musical
23303,Romance
841119,Documentary
487273,Drama
488604,Crime
488604,Mystery
488604,Romance
488604,Thriller
482599,Horror
482599,Mystery
482599,Thriller
427998,Comedy
1000774,Comedy
1000774,Romance
482606,Horror
482606,Thriller
379976,Crime
379976,Drama
1151309,Documentary
490076,Horror
490076,Mystery
490076,Thriller
768120,Comedy
768120,Drama
768120,Musical
768120,Mystery
1219671,Action
1219671,Adventure
441773,Action
441773,Animation
441773,Children
441773,Comedy
441773,IMAX
939681,Comedy
939681,Documentary
92963,Documentary
64256,Drama
64256,Western
1000771,Drama
812243,Comedy
812243,Crime
812243,Drama
812243,Horror
495040,Drama
43132,Crime
43132,Drama
43132,Film-Noir
63970,Adventure
63970,War
63970,Western
47889,Action
47889,Adventure
66907,Western
66970,Action
66970,Drama
66970,Thriller
52792,Crime
52792,Drama
52792,Thriller
62639,Action
62639,Adventure
62639,Crime
62639,Drama
62639,Mystery
62639,Thriller
20030,Adventure
20030,Drama
20030,Romance
75263,Crime
75263,Mystery
75263,Thriller
63775,War
63775,Western
51198,Drama
51198,War
27042,Comedy
27042,Drama
26008,Drama
26008,Romance
26008,War
24453,Drama
53017,Drama
53017,Film-Noir
424600,Sci-Fi
84807,Drama
71483,Drama
91406,Drama
91406,Romance
960144,Comedy
84465,Drama
803057,Comedy
829098,Drama
846040,Comedy
846040,Crime
846040,Drama
758786,Horror
758786,Thriller
312886,Drama
68595,Adventure
68595,Comedy
68595,Sci-Fi
76804,Action
76804,Crime
76804,Thriller
54038,Adventure
11439,Adventure
11439,Romance
11439,Western
89847,Action
89847,Comedy
89847,Drama
89847,Thriller
12752,Action
12752,Adventure
12752,Romance
53434,Romance
53434,Western
55981,Drama
55320,Drama
460745,Comedy
460745,Drama
460745,Romance
464907,Comedy
1078188,Crime
1078188,Drama
116118,Adventure
116118,Sci-Fi
1037033,Comedy
1037033,Documentary
913968,Action
913968,Drama
913968,War
491162,Drama
491162,Horror
491162,Thriller
415856,Drama
949731,Drama
949731,Sci-Fi
949731,Thriller
800080,Action
800080,Sci-Fi
923600,Comedy
923600,Drama
923600,Horror
889588,Drama
889588,War
400761,Drama
910970,Adventure
910970,Animation
910970,Children
910970,Romance
910970,Sci-Fi
493464,Action
493464,Thriller
448157,Action
448157,Adventure
448157,Comedy
448157,Crime
448157,Fantasy
433350,Drama
304808,Drama
44357,Crime
44357,Drama
44357,Film-Noir
71634,Adventure
71634,Musical
70814,Adventure
70814,Children
70814,Musical
811128,Drama
425061,Action
425061,Comedy
913445,Comedy
940585,Drama
479547,Documentary
997088,Documentary
964587,Children
964587,Comedy
11565,Crime
11565,Drama
11565,Horror
889652,Drama
27515,Comedy
27515,Crime
27515,Romance
1054485,Action
1054485,Animation
1054485,Comedy
1054485,Romance
1054485,Sci-Fi
67055,Adventure
67055,Horror
67055,Mystery
929235,Documentary
99053,Comedy
384832,Action
384832,Horror
384832,Musical
70628,Mystery
63555,Drama
378244,Comedy
378244,Documentary
19563,Drama
19563,Mystery
18471,Comedy
18471,Drama
18471,Romance
18471,War
16473,Crime
16473,Drama
16473,Romance
21505,Crime
21505,Drama
18097,Drama
18097,Horror
85289,Action
85289,Crime
85289,Drama
85289,Thriller
71721,Action
71721,Drama
71721,Thriller
69103,Comedy
69103,Western
53765,Drama
447854,Animation
447854,Children
447854,Drama
1204298,Documentary
889134,Comedy
889134,Drama
846308,Children
846308,Comedy
846308,Drama
846308,Mystery
479468,Documentary
1082886,Comedy
1082886,Drama
1082886,Romance
1114277,Documentary
293176,Comedy
293176,Drama
293176,Romance
492784,Horror
492784,Mystery
492784,Thriller
37508,Comedy
37508,Romance
37508,Western
34522,Adventure
57940,Western
61787,Western
888693,Drama
1093824,Documentary
91497,Crime
91497,Drama
91497,Romance
487928,Sci-Fi
487928,Thriller
896866,Crime
896866,Documentary
896866,War
29751,Adventure
17048,Drama
17048,Horror
212573,Drama
960890,Comedy
960890,Horror
64349,Animation
64349,Children
64349,Comedy
64349,Fantasy
64349,Musical
911010,Documentary
911010,Horror
911010,War
1157705,Documentary
405496,Documentary
870211,War
1034427,Drama
1034427,War
463381,Drama
795421,Comedy
795421,Musical
795421,Romance
909388,Drama
909388,Musical
1064932,Comedy
60560,Comedy
60560,Drama
816545,Comedy
816545,Drama
847897,Drama
829193,Drama
806679,Drama
997188,Drama
985025,Fantasy
985025,Horror
386038,Crime
386038,Thriller
479528,Action
479528,Adventure
479528,Horror
479528,Thriller
451966,Drama
822858,Horror
822858,Thriller
787523,Drama
39090,Drama
60550,Animation
60550,Children
60550,Comedy
42274,Crime
42274,Drama
42274,Romance
879843,Drama
879843,War
170351,Drama
170351,Romance
170351,War
373051,Action
373051,Adventure
373051,Sci-Fi
765476,Comedy
765476,Sci-Fi
1050160,Action
1050160,Comedy
1050160,Fantasy
1050160,Horror
1050160,Thriller
470679,Drama
472071,Drama
472071,Romance
472071,Thriller
869977,Drama
492486,Horror
492486,Thriller
424971,Drama
245027,Drama
901475,Drama
1024942,Crime
1024942,Drama
1024942,Thriller
478394,Comedy
478394,Sci-Fi
478394,Thriller
453383,Horror
453383,Mystery
453383,Thriller
74312,Drama
765141,Drama
765141,Thriller
462295,Comedy
758742,Adventure
758742,Crime
758742,Drama
758742,Horror
758742,Mystery
55124,Comedy
55124,Drama
55124,Romance
444672,Comedy
51047,Western
422783,Comedy
422783,Drama
422783,Romance
422783,War
800241,Crime
800241,Drama
800241,Thriller
482603,Adventure
482603,Animation
482603,Comedy
437526,Drama
913958,Documentary
929629,Sci-Fi
409459,Action
409459,Drama
409459,Mystery
409459,Sci-Fi
409459,Thriller
409459,IMAX
120617,Adventure
120617,Thriller
120617,War
1043838,Action
1043838,Drama
1043838,Mystery
1043838,Thriller
1043838,War
865957,Drama
865957,Sci-Fi
865957,Thriller
844768,Comedy
844768,Documentary
1045889,Documentary
1045889,Romance
952682,Drama
952682,Thriller
472205,Comedy
472205,Romance
1086340,Crime
1086340,Documentary
54687,Crime
54687,Drama
54687,Thriller
1117385,Crime
1117385,Drama
838283,Comedy
412536,Drama
443701,Drama
443701,Mystery
443701,Sci-Fi
443701,Thriller
486259,Documentary
1155592,Documentary
1157620,Documentary
63230,Animation
63230,Children
63230,Musical
240684,Animation
240684,Children
240684,Fantasy
240684,Musical
1079959,Adventure
1079959,Comedy
1079959,Fantasy
765458,Adventure
765458,Fantasy
765458,Thriller
473514,Action
473514,Horror
473514,Thriller
949489,Drama
964539,Crime
964539,Horror
964539,Thriller
168972,Drama
801526,Drama
87545,Comedy
87545,Drama
1039652,Drama
1039652,Thriller
841084,Adventure
841084,Documentary
819714,Drama
819714,Romance
819714,War
19935,Drama
96126,Comedy
96126,Drama
96126,Sci-Fi
487195,Comedy
487195,Drama
820162,Drama
859163,Action
859163,Adventure
859163,Fantasy
859163,Thriller
1027862,Comedy
1027862,Drama
805570,Horror
805570,Mystery
805570,Thriller
978759,Drama
493450,Comedy
493450,Drama
914797,Drama
497465,Comedy
497465,Drama
497465,Romance
1117563,Action
1117563,Animation
1117563,Crime
142371,Action
142371,Animation
431045,Drama
55052,Drama
428870,Drama
428870,Romance
103303,Action
103303,Romance
103303,Thriller
769508,Drama
783608,Drama
783608,Mystery
177507,Action
177507,Comedy
177507,Drama
177507,Romance
247613,Drama
910936,Action
910936,Comedy
910936,Crime
425637,Action
425637,Adventure
425637,Drama
425637,War
76933,Comedy
804552,Crime
804552,Horror
804552,Thriller
841925,Drama
828158,Crime
828158,Drama
488535,Comedy
488535,Drama
488535,Romance
1018785,Adventure
1018785,Comedy
1018785,Drama
1018785,Romance
411475,Action
411475,Drama
411475,Thriller
974554,Drama
974554,Romance
382053,Drama
382053,Romance
1002535,Documentary
859765,Drama
859765,Romance
469640,Drama
469640,Fantasy
414426,Drama
414426,Thriller
69792,Crime
69792,Drama
810900,Comedy
810900,Drama
810900,Musical
810900,Romance
942385,Action
942385,Adventure
942385,Comedy
942385,War
962711,Horror
962711,Sci-Fi
962711,Thriller
962711,War
1185834,Action
1185834,Adventure
1185834,Animation
1185834,Sci-Fi
1029120,Drama
1029120,Mystery
809425,Drama
490181,Action
490181,Adventure
490181,Sci-Fi
883995,Horror
883995,Mystery
883995,Thriller
1185616,Animation
1185616,Documentary
1185616,Drama
1185616,War
1139797,Drama
1139797,Fantasy
1139797,Horror
1139797,Romance
1104733,Comedy
452608,Action
452608,Adventure
452608,Sci-Fi
452608,Thriller
852713,Comedy
1091751,Drama
1031969,Comedy
963807,Documentary
790686,Horror
790686,Mystery
790686,Thriller
901485,Drama
901485,Thriller
486321,Adventure
486321,Animation
486321,Children
486321,IMAX
889671,Documentary
42692,Drama
218505,Drama
906665,Action
906665,Western
765430,Comedy
765430,Horror
425308,Comedy
425308,Drama
827782,Horror
827782,Thriller
445965,Action
445965,Crime
445965,Mystery
445965,Thriller
1172206,Drama
887883,Comedy
887883,Crime
887883,Drama
1213644,Comedy
364970,Action
364970,Adventure
364970,Sci-Fi
364970,Thriller
988047,Crime
988047,Drama
988047,Thriller
844671,Comedy
1149405,Documentary
430770,Comedy
430770,Drama
98672,Horror
98672,Mystery
392878,Comedy
54292,Crime
54292,Western
804507,Fantasy
804507,Horror
804507,Thriller
831887,Action
831887,Comedy
831887,Fantasy
831887,Thriller
472027,Drama
34297,Comedy
34297,Drama
64754,Musical
64754,War
1068641,Drama
1068641,Romance
37263,Drama
37263,War
814022,Action
814022,Crime
814022,Thriller
790657,Comedy
790657,Romance
77270,Drama
77270,War
490234,Drama
490234,War
1020936,Drama
992911,Action
492881,Action
492881,Comedy
492881,Crime
492881,Drama
492881,Thriller
100768,Documentary
1087458,Comedy
472156,Drama
401808,Drama
38097,Children
38097,Drama
1282045,Horror
452971,Drama
452971,Romance
492619,Comedy
457275,Horror
457275,Sci-Fi
457275,Thriller
815457,Drama
1034331,Crime
1034331,Mystery
1034331,Thriller
947802,Drama
947802,Thriller
859760,Action
859760,Adventure
859760,Comedy
859760,Crime
92149,Comedy
92149,Romance
995039,Comedy
995039,Fantasy
995039,Romance
454976,Documentary
388727,Drama
459102,Drama
353324,Action
353324,Adventure
353324,Fantasy
353324,Thriller
474642,Drama
482528,Drama
60073,Documentary
69124,Horror
69124,Thriller
71521,Action
71521,Comedy
45848,Drama
870122,Comedy
870122,Drama
899128,Horror
899128,Thriller
870204,Thriller
219224,Drama
219224,Sci-Fi
56444,Drama
119700,Sci-Fi
800308,Western
1046997,Drama
1046997,Mystery
1046997,War
351459,Comedy
53987,Drama
1282036,Action
1282036,Animation
1282036,Comedy
1282036,Horror
920461,Drama
920461,Romance
920461,War
481254,Drama
48918,Drama
48918,Sci-Fi
72231,Action
72231,War
72231,Western
91759,Drama
91759,Film-Noir
1059786,Action
1059786,Crime
1059786,Thriller
1059786,IMAX
455538,Comedy
425458,Comedy
425458,Drama
956038,Drama
956038,Romance
51879,Drama
981227,Comedy
981227,Drama
981227,Romance
782867,Drama
782867,Romance
68924,Documentary
1029234,Horror
127310,Comedy
47682,Drama
376873,Comedy
972883,Drama
972883,Thriller
1224448,Documentary
51792,Drama
929425,Crime
929425,Drama
89746,Comedy
809504,Comedy
809504,Romance
460485,Horror
864761,Drama
864761,Romance
913951,Action
913951,Horror
307596,Adventure
307596,Drama
307596,Fantasy
307596,Film-Noir
439533,Action
439533,Adventure
439533,Animation
439533,Comedy
439533,Sci-Fi
108597,Romance
108597,Thriller
279077,Animation
279077,Comedy
279077,Fantasy
279077,Sci-Fi
1084950,Drama
1084950,Romance
758774,Action
758774,Drama
758774,Thriller
970411,Adventure
970411,Children
970411,Sci-Fi
841027,Comedy
6333,Action
6333,Adventure
6333,Sci-Fi
64860,Comedy
64860,Western
481580,Documentary
467197,Action
467197,Crime
467197,Drama
467197,Thriller
911024,Comedy
911024,Drama
1007028,Comedy
1007028,Drama
1007028,Romance
1175491,Drama
1046163,Comedy
1046163,Romance
68569,Drama
66745,Action
66745,War
66745,Western
383028,Comedy
383028,Drama
41257,Drama
72912,Mystery
72912,Thriller
416212,Drama
1054588,Drama
1190617,Comedy
1190617,Fantasy
488905,Drama
1063669,Drama
808230,Comedy
808230,Fantasy
90182,Documentary
134771,Drama
150500,Action
150500,Sci-Fi
963743,Comedy
963743,Romance
312409,Comedy
312409,Thriller
1142798,Drama
885415,Adventure
885415,Animation
885415,Children
885415,Drama
885415,Fantasy
1082868,Drama
1082868,Horror
1082868,Mystery
1082868,Thriller
88222,Drama
88222,Romance
72709,Fantasy
72709,Mystery
72709,Sci-Fi
72709,War
102488,Comedy
102488,Romance
1031254,Comedy
1031254,Horror
1031254,Thriller
482572,Crime
482572,Drama
426462,Comedy
469903,Drama
68817,Action
68817,Drama
143348,Action
280453,Sci-Fi
871427,Sci-Fi
1152282,Drama
1152282,Mystery
1152282,Romance
1032755,Action
1032755,Crime
407337,Comedy
407337,Drama
407337,Mystery
962726,Musical
38250,Adventure
38250,Drama
43663,Drama
43663,Romance
31020,Adventure
31020,Drama
306011,Drama
306011,Romance
306011,War
1054486,Action
1054486,Adventure
1054486,Animation
1054486,Comedy
1054486,Fantasy
1054486,Sci-Fi
910812,Adventure
910812,Fantasy
910812,Sci-Fi
409572,Adventure
409572,Drama
409572,Western
29844,Adventure
479952,Action
479952,Adventure
479952,Animation
479952,Children
479952,Comedy
479952,IMAX
1101026,Drama
1101026,War
11909,Comedy
11909,Drama
861689,Drama
861689,Mystery
861689,Romance
861689,Thriller
824747,Crime
824747,Drama
824747,Mystery
161635,Horror
898367,Adventure
898367,Drama
898367,Thriller
1010048,Crime
1010048,Drama
1010048,Romance
830515,Action
830515,Adventure
830515,Thriller
1042499,Comedy
1042499,Drama
1042499,Musical
1042499,Romance
52270,Drama
52270,Romance
430922,Comedy
16939,Action
16939,Western
38033,Comedy
38033,Musical
38033,Western
976060,Drama
1183732,Action
1183732,Horror
55059,Drama
55059,War
1124394,Horror
1124394,Mystery
456340,Comedy
456340,Drama
456340,Mystery
456340,Romance
1130988,Action
1130988,Drama
1130988,Thriller
43801,Drama
977611,Documentary
99733,Animation
99733,Children
99733,Comedy
99733,Musical
128996,Children
128996,Fantasy
128996,Musical
128996,Romance
43591,Comedy
43591,Western
850669,Documentary
1016290,Action
933033,Comedy
17567,Drama
17567,Romance
17567,Western
27214,Comedy
27214,Crime
59896,Drama
59896,Romance
59896,War
772181,Drama
772181,Fantasy
803080,Drama
772176,Children
772176,Drama
772176,Fantasy
1064953,Horror
293654,Drama
293654,Romance
64387,Action
64387,Drama
1055366,Comedy
1055366,Musical
1055366,Romance
387736,Action
387736,Adventure
387736,Sci-Fi
1132626,Crime
1132626,Horror
1132626,Thriller
993789,Comedy
993789,Drama
101628,Comedy
101628,Horror
101628,Sci-Fi
152176,Drama
1135985,Comedy
1111948,Comedy
1111948,Musical
887971,Thriller
851577,Drama
851577,Mystery
1014775,Adventure
1014775,Children
1014775,Comedy
847050,Drama
847050,War
491109,Comedy
491109,Drama
491109,Romance
363240,Sci-Fi
54866,Drama
54866,Romance
499101,Crime
499101,Drama
68650,Action
202682,Action
202682,Drama
202682,Thriller
61065,Drama
61065,Sci-Fi
17918,Adventure
17918,Romance
15758,Adventure
15758,Romance
1233381,Drama
59015,Comedy
59015,Drama
43332,Drama
59320,Crime
59320,Drama
43363,Action
43363,Drama
43363,Romance
113676,Documentary
113676,IMAX
89026,Action
89026,War
92891,Action
92891,Drama
92891,War
43117,Western
372803,Horror
372803,Thriller
1068646,Drama
43129,Comedy
43129,War
1031280,Action
1031280,Horror
1031280,Thriller
1016164,Documentary
118840,Crime
118840,Drama
118840,Horror
195001,Drama
455824,Adventure
455824,Drama
455824,War
455824,Western
397892,Action
397892,Adventure
397892,Animation
397892,Children
397892,Comedy
36307,Horror
1013753,Drama
27521,Horror
27521,Sci-Fi
1099212,Drama
1099212,Fantasy
1099212,Romance
1099212,Thriller
1172571,Horror
1129442,Action
1129442,Adventure
1129442,Crime
1129442,Thriller
369436,Comedy
914798,Drama
914798,War
409345,Crime
409345,Mystery
409345,Thriller
289320,Drama
1129423,Drama
1129423,Romance
465502,Animation
465502,Comedy
837791,Horror
233044,Adventure
233044,Fantasy
986233,Drama
1042877,Drama
1042877,Musical
450314,Action
450314,Crime
450314,Drama
450314,Thriller
101988,Action
101988,Comedy
101988,Sci-Fi
1037218,Drama
57935,Drama
57935,Romance
53746,Drama
53746,Romance
8874,Comedy
897387,Adventure
897387,Animation
897387,Comedy
897387,Fantasy
52556,Drama
22694,Drama
22694,Fantasy
22694,Mystery
828154,Documentary
65853,Documentary
40980,Drama
1118511,Animation
1118511,Comedy
1032746,Children
1032746,Drama
441762,Comedy
441762,Drama
39581,Crime
39581,Drama
39581,Film-Noir
39581,Romance
39581,Thriller
67109,Comedy
67109,Drama
67109,Thriller
107065,Comedy
107065,Drama
107065,Musical
41622,Adventure
41622,Drama
87805,Action
1068634,Documentary
1068634,War
46384,Comedy
46384,Drama
30150,Adventure
30150,Mystery
878134,Documentary
145605,Drama
298072,Documentary
970416,Drama
970416,Sci-Fi
970416,Thriller
970416,IMAX
892255,Drama
892255,War
374569,Drama
374569,War
844760,Action
844760,Sci-Fi
844760,War
1135968,Comedy
1135968,Drama
30254,Crime
30254,Drama
39208,Crime
39208,Drama
39208,Film-Noir
49601,Drama
1151915,Comedy
1151915,Drama
1151915,Romance
36715,Horror
36715,Musical
44078,Horror
1285130,Drama
918927,Drama
918927,Mystery
929860,Action
929860,Comedy
929860,Romance
929860,Sci-Fi
99601,Thriller
1205489,Crime
1205489,Drama
870111,Drama
976051,Drama
976051,Romance
65225,Action
65225,Adventure
65225,Comedy
65225,Drama
1182937,Comedy
1182937,Drama
